customer_id,acquisition_date,acquisition_channel,campaign_id,first_touch_channel,last_touch_channel,acquisition_device,acquisition_platform,referral_flag
CUST087894,2024-08-31,Paid Social,,Paid Social,Paid Social,Mobile,Website,False
CUST087895,2025-12-16,Community Event,CAMP0007,Community Event,Community Event,Mobile,Website,False
CUST087896,2024-05-25,Organic Search,,Organic Search,Organic Search,Mobile,Website,False
CUST087897,2025-07-23,Organic Search,,Organic Search,Organic Search,Desktop,Website,False
CUST087898,2024-11-09,Organic Search,,Organic Search,Organic Search,Desktop,Website,False
CUST087899,2023-02-03,Organic Search,,Direct,Organic Search,Mobile,Website,False
CUST087900,2025-04-11,Organic Social,,Paid Search,Organic Social,Mobile,Website,False
CUST087901,2023-05-25,Direct,,Community Event,Direct,Mobile,iOS,False
CUST087902,2025-10-03,Paid Social,CAMP0019,Organic Search,Paid Social,Mobile,Android,False
CUST087903,2025-05-03,Paid Search,,Paid Search,Paid Search,Mobile,Website,False
CUST087904,2024-08-23,Paid Search,,Paid Search,Paid Search,Mobile,iOS,False
CUST087905,2025-05-08,Paid Social,,Paid Social,Paid Social,Mobile,Android,False
CUST087906,2023-05-07,Referral,,Organic Search,Referral,Mobile,Website,True
CUST087907,2024-04-16,Paid Social,,Referral,Paid Social,Mobile,Website,False
CUST087908,2023-08-08,Organic Social,,Organic Social,Organic Social,Mobile,Website,False
CUST087909,2025-04-15,Paid Social,CAMP0017,Paid Social,Paid Social,Desktop,Website,False
CUST087910,2025-05-10,Paid Search,,Paid Search,Paid Search,Mobile,Website,False
CUST087911,2024-12-24,Organic Search,,Organic Search,Organic Search,Mobile,Website,False
CUST087912,2025-09-26,Paid Social,CAMP0019,Paid Social,Paid Social,Mobile,Android,False
CUST087913,2023-04-28,Organic Search,,Organic Search,Organic Search,Desktop,Website,False
CUST087914,2025-12-01,Organic Search,,Organic Social,Organic Search,Desktop,Website,False
CUST087915,2025-08-21,Direct,,Direct,Direct,Desktop,Website,False
CUST087916,2024-04-04,Paid Social,,Influencer,Paid Social,Mobile,Website,False
CUST087917,2025-01-04,Organic Search,,Organic Search,Organic Search,Mobile,Website,False
CUST087918,2025-07-15,Paid Search,,Paid Search,Paid Search,Mobile,Website,False
CUST087919,2024-01-11,Community Event,,Referral,Community Event,Desktop,Website,False
CUST087920,2024-04-02,Influencer,,Influencer,Influencer,Tablet,Website,False
CUST087921,2024-04-26,Influencer,,Influencer,Influencer,Desktop,Website,False
CUST087922,2025-07-29,Organic Search,,Influencer,Organic Search,Mobile,Website,False
CUST087923,2024-09-27,Paid Social,,Paid Social,Paid Social,Mobile,Website,False
CUST087924,2024-03-13,Influencer,CAMP0004,Influencer,Influencer,Mobile,iOS,False
CUST087925,2023-06-27,Organic Search,,Organic Search,Organic Search,Mobile,Website,False
CUST087926,2023-05-21,Direct,,Direct,Direct,Mobile,Website,False
CUST087927,2024-01-18,Community Event,,Community Event,Community Event,Desktop,Website,False
CUST087928,2025-10-30,Paid Search,,Paid Search,Paid Search,Mobile,iOS,False
CUST087929,2025-06-06,Direct,,Direct,Direct,Mobile,Website,False
CUST087930,2024-08-17,Paid Search,,Paid Search,Paid Search,Mobile,Android,False
CUST087931,2025-01-05,Direct,,Community Event,Direct,Mobile,Website,False
CUST087932,2025-10-28,Paid Search,,Paid Search,Paid Search,Mobile,Website,False
CUST087933,2025-12-23,Direct,,Direct,Direct,Mobile,iOS,False
CUST087934,2024-09-30,Organic Social,,Organic Social,Organic Social,Mobile,Android,False
CUST087935,2025-09-25,Referral,,Referral,Referral,Mobile,iOS,True
CUST087936,2024-04-29,Direct,,Organic Social,Direct,Mobile,Android,False
CUST087937,2024-03-11,Organic Search,,Organic Search,Organic Search,Mobile,iOS,False
CUST087938,2025-10-28,Organic Social,,Organic Search,Organic Social,Mobile,Website,False
CUST087939,2023-12-20,Organic Search,,Paid Search,Organic Search,Mobile,iOS,False
CUST087940,2024-01-14,Paid Social,,Paid Social,Paid Social,Mobile,Website,False
CUST087941,2024-12-23,Organic Social,,Organic Social,Organic Social,Mobile,iOS,False
CUST087942,2025-12-08,Influencer,,Influencer,Influencer,Mobile,Android,False
CUST087943,2024-03-08,Community Event,,Influencer,Community Event,Mobile,Website,False
CUST087944,2023-01-22,Organic Search,,Organic Search,Organic Search,Mobile,iOS,False
CUST087945,2024-01-21,Paid Social,CAMP0015,Organic Search,Paid Social,Mobile,iOS,False
CUST087946,2024-11-04,Referral,,Referral,Referral,Mobile,Website,True
CUST087947,2023-09-10,Influencer,,Direct,Influencer,Desktop,Website,False
CUST087948,2023-03-21,Direct,,Direct,Direct,Mobile,Android,False
CUST087949,2024-12-01,Influencer,,Influencer,Influencer,Mobile,Android,False
CUST087950,2025-01-27,Paid Search,CAMP0038,Organic Search,Paid Search,Mobile,Android,False
CUST087951,2024-01-14,Paid Search,,Organic Search,Paid Search,Tablet,Android,False
CUST087952,2025-09-03,Influencer,,Influencer,Influencer,Mobile,Website,False
CUST087953,2025-10-22,Paid Search,,Paid Search,Paid Search,Desktop,Website,False
CUST087954,2025-10-15,Direct,,Direct,Direct,Mobile,Android,False
CUST087955,2025-12-08,Direct,,Direct,Direct,Mobile,Website,False
CUST087956,2025-02-25,Influencer,CAMP0056,Influencer,Influencer,Mobile,Website,False
CUST087957,2025-06-01,Paid Social,CAMP0036,Paid Social,Paid Social,Mobile,Website,False
CUST087958,2024-06-21,Paid Search,,Paid Search,Paid Search,Desktop,Website,False
CUST087959,2025-11-19,Influencer,,Influencer,Influencer,Desktop,Website,False
CUST087960,2025-10-19,Paid Search,,Referral,Paid Search,Mobile,Website,False
CUST087961,2024-04-06,Paid Search,,Paid Search,Paid Search,Mobile,Website,False
CUST087962,2025-02-19,Paid Social,CAMP0029,Paid Social,Paid Social,Mobile,iOS,False
CUST087963,2023-09-07,Organic Social,,Referral,Organic Social,Mobile,Android,False
CUST087964,2024-04-11,Paid Social,,Paid Social,Paid Social,Mobile,Android,False
CUST087965,2025-03-23,Influencer,,Influencer,Influencer,Desktop,Website,False
CUST087966,2025-02-23,Paid Search,CAMP0038,Paid Search,Paid Search,Mobile,Website,False
CUST087967,2024-09-09,Paid Social,,Paid Social,Paid Social,Tablet,iOS,False
CUST087968,2025-11-05,Paid Social,CAMP0002,Paid Social,Paid Social,Mobile,Website,False
CUST087969,2023-10-17,Organic Search,,Referral,Organic Search,Desktop,Website,False
CUST087970,2025-11-07,Direct,,Direct,Direct,Mobile,Website,False
CUST087971,2025-11-07,Paid Social,CAMP0002,Paid Social,Paid Social,Desktop,Website,False
CUST087972,2025-02-06,Organic Social,,Paid Social,Organic Social,Mobile,Website,False
CUST087973,2024-10-03,Organic Search,,Organic Search,Organic Search,Mobile,Website,False
CUST087974,2025-12-06,Organic Search,,Paid Social,Organic Search,Mobile,Website,False
CUST087975,2024-12-14,Referral,,Referral,Referral,Tablet,Website,True
CUST087976,2025-10-05,Direct,,Direct,Direct,Mobile,Website,False
CUST087977,2024-07-13,Paid Social,,Paid Social,Paid Social,Mobile,iOS,False
CUST087978,2025-06-09,Organic Social,,Organic Social,Organic Social,Mobile,iOS,False
CUST087979,2025-09-06,Organic Search,,Organic Search,Organic Search,Mobile,iOS,False
CUST087980,2024-04-03,Paid Search,,Referral,Paid Search,Desktop,Website,False
CUST087981,2025-03-27,Organic Search,,Organic Search,Organic Search,Mobile,iOS,False
CUST087982,2023-04-07,Direct,,Direct,Direct,Mobile,iOS,False
CUST087983,2023-08-23,Organic Search,,Organic Search,Organic Search,Desktop,Website,False
CUST087984,2024-09-05,Organic Search,,Organic Search,Organic Search,Mobile,Website,False
CUST087985,2025-01-18,Paid Social,,Paid Social,Paid Social,Mobile,Android,False
CUST087986,2025-07-06,Paid Social,CAMP0039,Influencer,Paid Social,Mobile,iOS,False
CUST087987,2025-02-07,Paid Social,CAMP0029,Paid Social,Paid Social,Mobile,Website,False
CUST087988,2023-03-20,Paid Social,CAMP0058,Paid Social,Paid Social,Mobile,Website,False
CUST087989,2024-01-05,Organic Search,,Organic Search,Organic Search,Mobile,iOS,False
CUST087990,2024-08-24,Community Event,,Community Event,Community Event,Mobile,Website,False
CUST087991,2025-03-28,Direct,,Direct,Direct,Desktop,Website,False
CUST087992,2023-11-02,Direct,,Direct,Direct,Mobile,iOS,False
CUST087993,2024-07-19,Paid Social,,Paid Search,Paid Social,Desktop,Website,False
CUST087994,2025-06-03,Organic Search,,Organic Search,Organic Search,Mobile,iOS,False
CUST087995,2024-09-26,Organic Social,,Organic Social,Organic Social,Mobile,Website,False
CUST087996,2023-05-18,Organic Social,,Organic Social,Organic Social,Desktop,Website,False
CUST087997,2025-03-20,Organic Social,,Influencer,Organic Social,Mobile,iOS,False
CUST087998,2025-08-02,Paid Social,CAMP0039,Paid Social,Paid Social,Mobile,Android,False
CUST087999,2024-06-16,Community Event,,Community Event,Community Event,Mobile,iOS,False
CUST088000,2023-11-28,Organic Social,,Paid Social,Organic Social,Mobile,Website,False
CUST088001,2023-11-07,Organic Social,,Paid Search,Organic Social,Desktop,Website,False
CUST088002,2025-02-05,Referral,,Organic Search,Referral,Mobile,Website,True
CUST088003,2023-09-26,Paid Social,CAMP0050,Paid Social,Paid Social,Mobile,iOS,False
CUST088004,2025-06-02,Organic Search,,Organic Search,Organic Search,Desktop,Website,False
CUST088005,2023-07-10,Organic Search,,Organic Search,Organic Search,Mobile,Website,False
CUST088006,2025-08-14,Paid Social,,Paid Social,Paid Social,Mobile,iOS,False
CUST088007,2025-07-12,Paid Social,CAMP0039,Paid Social,Paid Social,Mobile,Website,False
CUST088008,2025-11-20,Direct,,Direct,Direct,Tablet,Website,False
CUST088009,2024-01-28,Paid Social,CAMP0015,Paid Search,Paid Social,Mobile,Android,False
CUST088010,2023-04-28,Paid Social,,Paid Social,Paid Social,Desktop,Website,False
CUST088011,2025-07-30,Organic Search,,Community Event,Organic Search,Mobile,Website,False
CUST088012,2025-09-21,Organic Social,,Paid Social,Organic Social,Mobile,Website,False
CUST088013,2025-04-11,Referral,,Paid Search,Referral,Mobile,Website,True
CUST088014,2025-11-20,Paid Social,CAMP0002,Paid Social,Paid Social,Mobile,Website,False
CUST088015,2025-01-20,Referral,,Referral,Referral,Mobile,Website,True
CUST088016,2023-10-03,Organic Social,,Organic Social,Organic Social,Mobile,iOS,False
CUST088017,2025-05-08,Paid Search,,Paid Search,Paid Search,Mobile,Website,False
CUST088018,2024-03-25,Organic Search,,Organic Search,Organic Search,Mobile,Website,False
CUST088019,2024-12-12,Influencer,,Influencer,Influencer,Mobile,Website,False
CUST088020,2023-11-05,Direct,,Paid Search,Direct,Mobile,Android,False
CUST088021,2025-12-18,Direct,,Organic Search,Direct,Mobile,Android,False
CUST088022,2023-01-24,Organic Search,,Organic Search,Organic Search,Mobile,Website,False
CUST088023,2024-06-03,Paid Social,,Paid Social,Paid Social,Mobile,iOS,False
CUST088024,2025-09-25,Paid Social,CAMP0026,Direct,Paid Social,Mobile,Website,False
CUST088025,2025-11-26,Direct,,Direct,Direct,Mobile,Website,False
CUST088026,2025-02-17,Organic Search,,Community Event,Organic Search,Desktop,Website,False
CUST088027,2024-03-26,Community Event,,Organic Search,Community Event,Desktop,Website,False
CUST088028,2025-12-17,Paid Search,CAMP0054,Paid Search,Paid Search,Mobile,Android,False
CUST088029,2025-08-09,Paid Social,CAMP0039,Paid Social,Paid Social,Mobile,iOS,False
CUST088030,2024-03-17,Organic Search,,Organic Search,Organic Search,Mobile,Website,False
CUST088031,2025-06-13,Referral,,Referral,Referral,Mobile,Website,True
CUST088032,2025-08-17,Organic Social,,Organic Social,Organic Social,Mobile,Website,False
CUST088033,2025-10-29,Organic Social,,Organic Social,Organic Social,Mobile,Website,False
CUST088034,2024-07-11,Paid Social,,Influencer,Paid Social,Mobile,Website,False
CUST088035,2025-04-12,Community Event,,Community Event,Community Event,Desktop,Website,False
CUST088036,2025-11-04,Organic Social,,Influencer,Organic Social,Mobile,Website,False
CUST088037,2025-11-13,Direct,,Direct,Direct,Mobile,Android,False
CUST088038,2025-10-09,Influencer,,Paid Social,Influencer,Mobile,iOS,False
CUST088039,2024-09-19,Paid Social,,Organic Social,Paid Social,Mobile,iOS,False
CUST088040,2024-05-17,Direct,,Community Event,Direct,Desktop,Website,False
CUST088041,2025-11-10,Paid Search,CAMP0052,Paid Search,Paid Search,Desktop,Website,False
CUST088042,2025-01-12,Referral,,Referral,Referral,Mobile,Website,True
CUST088043,2025-10-15,Paid Social,,Paid Social,Paid Social,Mobile,iOS,False
CUST088044,2024-02-23,Organic Search,,Organic Search,Organic Search,Mobile,iOS,False
CUST088045,2023-09-15,Direct,,Organic Search,Direct,Mobile,Android,False
CUST088046,2025-11-25,Organic Search,,Paid Search,Organic Search,Mobile,Android,False
CUST088047,2023-05-06,Organic Search,,Community Event,Organic Search,Mobile,Website,False
CUST088048,2025-03-06,Paid Search,,Paid Search,Paid Search,Mobile,Website,False
CUST088049,2025-01-21,Paid Social,CAMP0029,Paid Social,Paid Social,Mobile,Android,False
CUST088050,2023-01-16,Community Event,,Community Event,Community Event,Mobile,Website,False
CUST088051,2024-03-05,Influencer,CAMP0004,Influencer,Influencer,Tablet,Website,False
CUST088052,2025-01-04,Organic Search,,Organic Search,Organic Search,Mobile,iOS,False
CUST088053,2024-09-15,Paid Social,,Paid Social,Paid Social,Desktop,Website,False
CUST088054,2025-11-15,Direct,,Direct,Direct,Mobile,Website,False
CUST088055,2024-05-21,Organic Social,,Paid Social,Organic Social,Mobile,iOS,False
CUST088056,2024-07-04,Influencer,,Influencer,Influencer,Mobile,Website,False
CUST088057,2024-12-20,Paid Search,,Paid Social,Paid Search,Mobile,iOS,False
CUST088058,2025-03-15,Paid Social,,Paid Social,Paid Social,Mobile,iOS,False
CUST088059,2024-06-05,Influencer,CAMP0032,Influencer,Influencer,Desktop,Website,False
CUST088060,2025-04-22,Direct,,Direct,Direct,Mobile,iOS,False
CUST088061,2023-01-07,Paid Search,,Paid Search,Paid Search,Desktop,Website,False
CUST088062,2025-11-24,Paid Social,CAMP0002,Paid Social,Paid Social,Mobile,iOS,False
CUST088063,2024-11-10,Organic Social,,Organic Social,Organic Social,Desktop,Website,False
CUST088064,2025-03-05,Organic Search,,Paid Search,Organic Search,Mobile,iOS,False
CUST088065,2024-02-23,Paid Search,,Paid Search,Paid Search,Mobile,Website,False
CUST088066,2023-03-11,Community Event,,Influencer,Community Event,Desktop,Website,False
CUST088067,2025-12-25,Organic Social,,Organic Social,Organic Social,Desktop,Website,False
CUST088068,2025-08-16,Organic Search,,Referral,Organic Search,Mobile,Website,False
CUST088069,2025-09-10,Referral,,Referral,Referral,Mobile,Website,True
CUST088070,2024-10-22,Organic Social,,Referral,Organic Social,Mobile,Android,False
CUST088071,2025-09-17,Paid Social,CAMP0019,Community Event,Paid Social,Mobile,Website,False
CUST088072,2023-05-02,Paid Social,,Organic Search,Paid Social,Mobile,Website,False
CUST088073,2024-06-18,Community Event,,Community Event,Community Event,Mobile,Website,False
CUST088074,2024-01-18,Direct,,Community Event,Direct,Mobile,iOS,False
CUST088075,2025-04-04,Organic Search,,Organic Search,Organic Search,Mobile,Website,False
CUST088076,2025-05-06,Direct,,Organic Social,Direct,Tablet,iOS,False
CUST088077,2023-02-28,Paid Search,,Organic Search,Paid Search,Mobile,Website,False
CUST088078,2025-07-31,Referral,,Referral,Referral,Mobile,Website,True
CUST088079,2025-04-15,Paid Search,,Paid Search,Paid Search,Mobile,Website,False
CUST088080,2024-08-10,Paid Social,,Paid Social,Paid Social,Mobile,Website,False
CUST088081,2025-02-11,Organic Search,,Organic Search,Organic Search,Mobile,iOS,False
CUST088082,2025-02-25,Paid Search,,Paid Search,Paid Search,Mobile,Android,False
CUST088083,2024-06-15,Organic Search,,Organic Search,Organic Search,Desktop,Website,False
CUST088084,2024-02-12,Paid Social,CAMP0015,Paid Social,Paid Social,Mobile,iOS,False
CUST088085,2025-05-14,Paid Social,,Paid Social,Paid Social,Mobile,iOS,False
CUST088086,2023-03-13,Paid Search,,Paid Search,Paid Search,Mobile,Website,False
CUST088087,2025-01-06,Organic Social,,Organic Social,Organic Social,Mobile,Website,False
CUST088088,2025-02-13,Organic Search,,Organic Search,Organic Search,Mobile,Website,False
CUST088089,2025-10-03,Organic Search,,Organic Search,Organic Search,Mobile,Android,False
CUST088090,2025-06-23,Paid Search,CAMP0053,Paid Search,Paid Search,Mobile,Android,False
CUST088091,2025-06-26,Paid Social,CAMP0036,Paid Social,Paid Social,Desktop,Website,False
CUST088092,2024-06-30,Organic Social,,Organic Social,Organic Social,Desktop,Website,False
CUST088093,2023-09-23,Paid Social,CAMP0050,Paid Social,Paid Social,Desktop,Website,False
CUST088094,2025-08-01,Organic Search,,Organic Search,Organic Search,Desktop,Website,False
CUST088095,2025-05-26,Paid Social,,Paid Social,Paid Social,Mobile,Website,False
CUST088096,2025-06-07,Organic Search,,Organic Search,Organic Search,Desktop,Website,False
CUST088097,2025-11-11,Direct,,Direct,Direct,Desktop,Website,False
CUST088098,2023-06-28,Paid Social,,Paid Social,Paid Social,Mobile,iOS,False
CUST088099,2023-12-21,Direct,,Direct,Direct,Mobile,Website,False
CUST088100,2024-03-29,Referral,,Referral,Referral,Mobile,Website,True
CUST088101,2024-08-09,Direct,,Direct,Direct,Mobile,Android,False
CUST088102,2025-06-07,Paid Social,CAMP0036,Organic Search,Paid Social,Mobile,Website,False
CUST088103,2024-01-18,Organic Search,,Organic Search,Organic Search,Desktop,Website,False
CUST088104,2025-10-28,Direct,,Referral,Direct,Mobile,Android,False
CUST088105,2024-02-08,Referral,,Referral,Referral,Mobile,Android,True
CUST088106,2024-11-20,Paid Social,CAMP0010,Paid Social,Paid Social,Mobile,Website,False
CUST088107,2025-07-25,Influencer,,Influencer,Influencer,Mobile,Website,False
CUST088108,2023-09-05,Direct,,Paid Search,Direct,Mobile,Website,False
CUST088109,2025-04-01,Organic Search,,Paid Search,Organic Search,Desktop,Website,False
CUST088110,2024-12-19,Paid Social,,Direct,Paid Social,Mobile,Website,False
